YEAR,DATE,SITE,GROUP,TREATMENT,ID,FLUX PLOT ID,VEGETATION TYPE,PLOT SIZE,SPECIES,FUNCTIONAL TYPE,TISSUE,LEAF AREA ,DRY BIOMASS kg ,DRY BIOMASS g,SLA ,%C,%N,CARBON,NITROGEN ,C:N RATIO,C/LA ,C/LM,N/LA ,N/LM ,comments,,
2005,29-Jul-05,Svalbard,callaghan  ,Control,43,n/a,Mixed heath,26cm circle,DRY OCT,E,ALL,0.00633,0.00102,1.023,6.187,49.701,1.815,0.509,0.019,27.383,80.333,497.010,2.934,18.150,,,
2005,29-Jul-05,Svalbard,callaghan  ,Control,43,n/a,Mixed heath,26cm circle,SAL POL,D,ALL,0.00505,0.00040,0.404,12.491,48.036,1.674,0.194,0.007,28.695,38.457,480.360,1.340,16.740,,,
2005,29-Jul-05,Svalbard,callaghan  ,Control,43,n/a,Mixed heath,26cm circle,CAR SPP,S,ALL,0.00206,0.00028,0.276,7.466,40.429,1.355,0.112,0.004,29.837,54.154,404.290,1.815,13.550,,,
2005,29-Jul-05,Svalbard,callaghan  ,Control,43,n/a,Mixed heath,26cm circle,OXY DIG,F,ALL,0.00160,0.00011,0.108,14.811,35.793,2.566,0.039,0.003,13.949,24.167,357.930,1.733,25.660,,,
2005,29-Jul-05,Svalbard,callaghan  ,Control,43,n/a,Mixed heath,26cm circle,GRAMMINOID,GRM,ALL,0.00089,0.00015,0.147,6.025,44.24,2.16,0.065,0.003,20.454,73.430,442.380,3.590,21.629,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,29-Jul-05,Svalbard,callaghan  ,Control,43,n/a,Mixed heath,26cm circle,POL VIV,F,ALL,0.00006,0.00001,0.006,11.455,45.57,3.08,0.003,0.000,14.800,39.780,455.665,2.688,30.788,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,29-Jul-05,Svalbard,callaghan  ,Control,44,n/a,Dry heath,26cm circle,POL VIV,F,ALL,0.00094,0.00007,0.073,12.756,45.182,2.124,0.033,0.002,21.272,35.421,451.820,1.665,21.240,,,
2005,29-Jul-05,Svalbard,callaghan  ,Control,44,n/a,Dry heath,26cm circle,SAL POL,D,ALL,0.00040,0.00003,0.028,14.190,47.149,1.776,0.013,0.001,26.548,33.226,471.485,1.252,17.760,,,
2005,29-Jul-05,Svalbard,callaghan  ,Control,44,n/a,Dry heath,26cm circle,DRY OCT,E,ALL,0.00008,0.00001,0.013,5.597,47.35,2.02,0.006,0.000,23.421,84.605,473.533,3.612,20.218,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,29-Jul-05,Svalbard,callaghan  ,Control,44,n/a,Dry heath,26cm circle,GRAMMINOID,GRM,ALL,0.00003,0.00000,0.004,7.895,44.24,2.16,0.002,0.000,20.454,56.035,442.380,2.740,21.629,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,29-Jul-05,Svalbard,callaghan  ,Control,45,n/a,Salix polaris,26cm circle,SAL POL,D,ALL,0.03103,0.00235,2.349,13.213,47.787,1.806,1.122,0.042,26.460,36.166,477.870,1.367,18.060,"two envelopes  of remainder, 534 and 535",,
2005,29-Jul-05,Svalbard,callaghan  ,Control,45,n/a,Salix polaris,26cm circle,GRAMMINOID,GRM,ALL,0.00054,0.00006,0.062,8.716,40.659,1.330,0.025,0.001,30.571,46.649,406.590,1.526,13.300,,,
2005,29-Jul-05,Svalbard,callaghan  ,Control,45,n/a,Salix polaris,26cm circle,POL VIV,F,ALL,0.00039,0.00003,0.031,12.364,45.57,3.08,0.014,0.001,14.800,36.853,455.665,2.490,30.788,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,29-Jul-05,Svalbard,callaghan  ,Control,45,n/a,Salix polaris,26cm circle,DRY OCT,E,ALL,0.00008,0.00001,0.013,6.406,47.35,2.02,0.006,0.000,23.421,73.917,473.533,3.156,20.218,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,
2005,03-Aug-05,Svalbard,ocean view,Control,46,n/a,Gramminoid,26cm circle,GRASS  ,G ,ALL,0.40901,0.02327,23.265,17.581,43.470,3.208,10.113,0.746,13.550,24.726,434.700,1.825,32.080,two bags of remainder,,,
2005,03-Aug-05,Svalbard,ocean view,Control,46,n/a,Gramminoid,26cm circle,EQU SPP,P,ALL,0.00487,0.00040,0.396,12.284,38.107,3.418,0.151,0.014,11.149,31.021,381.070,2.782,34.180,,,,
2005,03-Aug-05,Svalbard,ocean view,Control,47,n/a,Gramminoid,26cm circle,GRASS,G ,ALL,0.15130,0.01646,16.462,9.191,42.974,2.170,7.074,0.357,19.804,46.757,429.740,2.361,21.700,two bags of remainder,,,
2005,03-Aug-05,Svalbard,ocean view,Control,47,n/a,Gramminoid,26cm circle,ERI SCH,S,ALL,0.00581,0.00041,0.406,14.314,44.560,12.593,0.181,0.051,3.538,31.130,445.597,8.798,125.930,,,,
2005,03-Aug-05,Svalbard,ocean view,Control,47,n/a,Gramminoid,26cm circle,EQU SPP,P,ALL,0.00046,0.00003,0.026,17.567,39.50,2.81,0.010,0.001,14.068,22.485,394.992,1.598,28.076,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,,
2005,03-Aug-05,Svalbard,ocean view,Control,47,n/a,Gramminoid,26cm circle,UNK FORB,F,ALL,0.00004,0.00000,0.001,27.857,41.78,2.49,0.001,0.000,16.789,14.998,417.803,0.893,24.885,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,,
2005,03-Aug-05,Svalbard,sval sat,Control,48,n/a,Polar desert,26cm circle,UNK FORB,F,ALL,0.00015,0.00001,0.013,11.641,41.78,2.49,0.005,0.000,16.789,35.892,417.803,2.138,24.885,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,,
2005,03-Aug-05,Svalbard,sval sat,Control,48,n/a,Polar desert,26cm circle,CAR SPP,S,ALL,0.00004,0.00000,0.003,13.125,43.65,1.93,0.001,0.000,22.644,33.258,436.510,1.469,19.277,%C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,,
2005,03-Aug-05,Svalbard,sval sat,Control,48,n/a,Polar desert,26cm circle,UNK FORB,F,ALL,0.00003,0.00000,0.004,9.429,41.603,1.085,0.001,0.000,38.344,44.124,416.030,1.151,10.850,Unk. Forb #1,,,
2005,03-Aug-05,Svalbard,sval sat,Control,49,n/a,Polar desert,26cm circle,CAR SPP,S,ALL,0.00072,0.00005,0.050,14.363,43.532,1.885,0.022,0.001,23.094,30.309,435.320,1.312,18.850,red-tipped,,,
2005,03-Aug-05,Svalbard,sval sat,Control,50,n/a,Polar desert,26cm circle,CAR SPP,S,ALL,0.00152,0.00012,0.116,13.109,42.587,2.079,0.049,0.002,20.484,32.486,425.870,1.586,20.790,red-tipped,,,
2005,03-Aug-05,Svalbard,sval sat,Control,50,n/a,Polar desert,26cm circle,UNK FORB,F,ALL,0.00057,0.00006,0.056,10.234,40.930,3.024,0.023,0.002,13.535,39.995,409.300,2.955,30.240,Unk. Forb #2,,,
2005,03-Aug-05,Svalbard,sval sat,Control,50,n/a,Polar desert,26cm circle,UNK FORB,F,ALL,0.00045,0.00005,0.049,9.228,43.578,3.933,0.021,0.002,11.080,47.225,435.780,4.262,39.330,Unk. Forb #3,,,
2005,03-Aug-05,Svalbard,sval sat,Control,50,n/a,Polar desert,26cm circle,GRASS,G ,ALL,0.00017,0.00001,0.013,13.680,43.75,2.04,0.005,0.000,21.442,31.981,437.497,1.491,20.403,Unk. Grass #1.  %C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date  ,,,
2005,03-Aug-05,Svalbard,sval sat,Control,50,n/a,Polar desert,26cm circle,UNK FORB,F,ALL,0.00003,0.00000,0.002,11.304,41.78,2.49,0.001,0.000,16.789,36.959,417.803,2.201,24.885,Unk. Forb #1.  %C and %N estimated from CHN anlysis done on other samples of this species collected around approximately the same date,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,1,n/a,Betula,20cm x 20cm,ARC ALP,D,ALL,0.00660,0.00048,0.480,13.752,,,,,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,1,n/a,Betula,20cm x 20cm,BET NAN,D,ALL,0.06239,0.00345,3.454,18.062,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,1,n/a,Betula,20cm x 20cm,DECID ,D,ALL,0.00071,0.00004,0.037,19.135,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,1,n/a,Betula,20cm x 20cm,GRAM,GRM,ALL,0.00050,0.00004,0.042,11.905,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,1,n/a,Betula,20cm x 20cm,VAC VIT,E,ALL,0.00304,0.00033,0.331,9.172,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,2,n/a,Arctostaphylous/dryas,20cm x 20cm,ARC ALP,D,ALL,0.04496,0.00500,5.004,8.985,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,2,n/a,Arctostaphylous/dryas,20cm x 20cm,DRY SPP,E,ALL,0.00938,0.00094,0.940,9.978,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,2,n/a,Arctostaphylous/dryas,20cm x 20cm,GRASS,GRM,ALL,0.00057,0.00009,0.090,6.289,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,2,n/a,Arctostaphylous/dryas,20cm x 20cm,SAL SPP,D,ALL,0.00094,0.00008,0.082,11.427,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,3,n/a,Dryas,20cm x 20cm,ARC ALP,D,ALL,0.00272,0.00031,0.314,8.656,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,3,n/a,Dryas,20cm x 20cm,CAR SPP,GRM,ALL,0.00014,0.00003,0.027,5.000,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,3,n/a,Dryas,20cm x 20cm,DRY SPP,E,ALL,0.02286,0.00245,2.453,9.320,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,3,n/a,Dryas,20cm x 20cm,SAL SPP,D,ALL,0.00125,0.00014,0.141,8.872,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,4,n/a,Dryas/carex,20cm x 20cm,CAR SPP,GRM,ALL,0.00050,0.00007,0.067,7.478,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,4,n/a,Dryas/carex,20cm x 20cm,DRY SPP,E,ALL,0.01036,0.00126,1.264,8.196,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,4,n/a,Dryas/carex,20cm x 20cm,FORB,F,ALL,0.00030,0.00005,0.046,6.543,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,4,n/a,Dryas/carex,20cm x 20cm,FORB,F,ALL,0.00224,0.00016,0.159,14.088,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,4,n/a,Dryas/carex,20cm x 20cm,SAL SPP,D,ALL,0.00087,0.00008,0.076,11.461,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,5,n/a,Carex,20cm x 20cm,ARC ALP,D,ALL,0.00072,0.00008,0.079,9.101,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,5,n/a,Carex,20cm x 20cm,FORB,F,ALL,0.00683,0.00048,0.478,14.295,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,5,n/a,Carex,20cm x 20cm,GRAM,GRM,ALL,0.04514,0.00392,3.920,11.515,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,6,n/a,Wet Sedge,20cm x 20cm,GRAM,GRM,ALL,0.01763,0.00160,1.597,11.038,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,7,n/a,Wet Sedge,20cm x 20cm,GRAM,GRM,ALL,0.01425,0.00166,1.657,8.597,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,8,n/a,Wet Sedge,20cm x 20cm,DECID ,D,ALL,0.00176,0.00011,0.106,16.613,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,8,n/a,Wet Sedge,20cm x 20cm,EVERGREEN,E,ALL,0.00444,0.00068,0.676,6.570,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,8,n/a,Wet Sedge,20cm x 20cm,FORB,F,ALL,0.00278,0.00029,0.289,9.602,,,,,,,,,
2003,11-Jul-03,Toolik,Toolik Lake,Control,8,n/a,Wet Sedge,20cm x 20cm,GRAM,GRM,ALL,0.02960,0.00253,2.526,11.718,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,9,n/a,Betula/VVI,20cm x 20cm,BET NAN,D,ALL,0.01550,0.00105,1.054,14.704,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,9,n/a,Betula/VVI,20cm x 20cm,GRAM,GRM,ALL,0.00209,0.00033,0.331,6.326,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,9,n/a,Betula/VVI,20cm x 20cm,SAL PHL,D,ALL,0.00086,0.00008,0.075,11.440,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,9,n/a,Betula/VVI,20cm x 20cm,VAC VIT,E,ALL,0.00969,0.00154,1.544,6.274,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,9,n/a,Betula/VVI,20cm x 20cm,VAC VIT,E,ALL,0.06097,0.00909,9.090,6.707,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,10,n/a,Betula,20cm x 20cm,BET NAN,D,ALL,0.07290,0.00423,4.231,17.229,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,10,n/a,Betula,20cm x 20cm,FORB,F,ALL,0.00100,0.00005,0.052,19.250,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,10,n/a,Betula,20cm x 20cm,GRAM,GRM,ALL,0.00030,0.00003,0.031,9.677,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,10,n/a,Betula,20cm x 20cm,VAC VIT,E,ALL,0.00713,0.00071,0.706,10.099,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,11,n/a,Salix,20cm x 20cm,ARC ALP,D,ALL,0.03331,0.00220,2.195,15.174,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,11,n/a,Salix,20cm x 20cm,EMP NIG,E,ALL,0.00734,0.00096,0.958,7.664,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,11,n/a,Salix,20cm x 20cm,GRAM,GRM,ALL,0.00066,0.00008,0.083,7.940,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,11,n/a,Salix,20cm x 20cm,SAL PUL,D,ALL,0.08053,0.00556,5.561,14.481,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,11,n/a,Salix,20cm x 20cm,VAC VIT,E,ALL,0.00574,0.00077,0.765,7.508,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,11,n/a,Salix,20cm x 20cm,VAC VIT,E,ALL,0.00542,0.00072,0.718,7.550,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,12,n/a,Dryas/Dwarf Fireweed,20cm x 20cm,CAR SPP,GRM,ALL,0.00265,0.00027,0.269,9.866,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,12,n/a,Dryas/Dwarf Fireweed,20cm x 20cm,DRY SPP,E,ALL,0.01002,0.00118,1.178,8.503,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,12,n/a,Dryas/Dwarf Fireweed,20cm x 20cm,EPI SPP,F,ALL,0.05547,0.00454,4.535,12.232,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,12,n/a,Dryas/Dwarf Fireweed,20cm x 20cm,GRASS,GRM,ALL,0.00049,0.00006,0.061,8.016,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,13,n/a,Betula/VVI,20cm x 20cm,AND POL,E,ALL,0.00193,0.00010,0.102,18.912,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,13,n/a,Betula/VVI,20cm x 20cm,BET NAN,D,ALL,0.02460,0.00150,1.502,16.376,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,13,n/a,Betula/VVI,20cm x 20cm,FORB,F,ALL,0.00089,0.00007,0.071,12.535,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,13,n/a,Betula/VVI,20cm x 20cm,GRAM,GRM,ALL,0.00044,0.00006,0.056,7.821,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,13,n/a,Betula/VVI,20cm x 20cm,VAC VIT,E,ALL,0.03046,0.00462,4.621,6.592,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,14,n/a,Ledum/Empetrum/VVI,20cm x 20cm,AND POL,E,ALL,0.00019,0.00002,0.016,12.125,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,14,n/a,Ledum/Empetrum/VVI,20cm x 20cm,BET NAN,D,ALL,0.01308,0.00087,0.872,14.994,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,14,n/a,Ledum/Empetrum/VVI,20cm x 20cm,GRAM,GRM,ALL,0.00116,0.00015,0.151,7.649,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,14,n/a,Ledum/Empetrum/VVI,20cm x 20cm,LED PAL,E,ALL,0.00646,0.00082,0.823,7.851,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,14,n/a,Ledum/Empetrum/VVI,20cm x 20cm,RUB CHA,F,ALL,0.00181,0.00013,0.133,13.586,,,,,,,,,
2003,16-Jul-03,Toolik,Toolik Lake,Control,14,n/a,Ledum/Empetrum/VVI,20cm x 20cm,VAC VIT,E,ALL,0.01514,0.00202,2.020,7.496,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,15,near plot 2,Salix water track,20cm x 20cm,BET NAN,D,ALL,0.00434,0.00023,0.230,18.874,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,15,near plot 2,Salix water track,20cm x 20cm,FORB,F,ALL,0.00064,0.00007,0.065,9.769,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,15,near plot 2,Salix water track,20cm x 20cm,GRAM,GRM,ALL,0.00521,0.00047,0.472,11.032,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,15,near plot 2,Salix water track,20cm x 20cm,PET FRI,F,ALL,0.00196,0.00012,0.119,16.454,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,15,near plot 2,Salix water track,20cm x 20cm,POL SPP,F,ALL,0.00075,0.00005,0.051,14.706,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,15,near plot 2,Salix water track,20cm x 20cm,RUB CHA,F,ALL,0.00358,0.00029,0.286,12.514,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,15,near plot 2,Salix water track,20cm x 20cm,SAL RET,D,ALL,0.02072,0.00204,2.040,10.158,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,15,near plot 2,Salix water track,20cm x 20cm,VAC VIT,E,ALL,0.00609,0.00082,0.819,7.439,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,16,near plot 2,Salix water track,20cm x 20cm,BET NAN,D,ALL,0.00454,0.00025,0.247,18.368,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,16,near plot 2,Salix water track,20cm x 20cm,FORB,F,ALL,0.00071,0.00006,0.059,11.949,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,16,near plot 2,Salix water track,20cm x 20cm,FORB,F,ALL,0.00006,0.00000,0.001,62.000,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,16,near plot 2,Salix water track,20cm x 20cm,FORB,F,ALL,0.00023,0.00001,0.014,16.357,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,16,near plot 2,Salix water track,20cm x 20cm,POL SPP,F,ALL,0.00035,0.00003,0.025,13.960,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,16,near plot 2,Salix water track,20cm x 20cm,RUB CHA,F,ALL,0.00551,0.00045,0.445,12.380,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,16,near plot 2,Salix water track,20cm x 20cm,SAL RET,D,ALL,0.01575,0.00123,1.234,12.762,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,16,near plot 2,Salix water track,20cm x 20cm,VAC VIT,E,ALL,0.00220,0.00028,0.278,7.921,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,17,near plot 2,Wet Sedge,20cm x 20cm,BET NAN,D,ALL,0.02572,0.00136,1.357,18.957,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,17,near plot 3,Wet Sedge,20cm x 20cm,GRAM,GRM,ALL,0.01004,0.00103,1.028,9.770,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,17,near plot 1,Wet Sedge,20cm x 20cm,SAL PHL,D,ALL,0.00324,0.00021,0.214,15.131,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,18,near plot 6,Wet Sedge,20cm x 20cm,BET NAN,D,ALL,0.00041,0.00002,0.017,23.941,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,18,near plot 4,Wet Sedge,20cm x 20cm,FORB,F,ALL,0.00012,0.00001,0.007,16.571,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,18,near plot 7,Wet Sedge,20cm x 20cm,GRAM,GRM,ALL,0.01900,0.00201,2.008,9.462,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,18,near plot 5,Wet Sedge,20cm x 20cm,SAL PHL,D,ALL,0.00450,0.00030,0.296,15.216,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,19,near plot 8,Hilltop tussock (dry),20cm x 20cm,BET NAN,D,ALL,0.00454,0.00030,0.303,14.990,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,19,near plot 8,Hilltop tussock (dry),20cm x 20cm,CAS TET,E,ALL,0.01049,0.00130,1.301,8.065,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,19,near plot 8,Hilltop tussock (dry),20cm x 20cm,EMP NIG,E,ALL,0.00127,0.00016,0.156,8.154,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,19,near plot 8,Hilltop tussock (dry),20cm x 20cm,GRAM,GRM,ALL,0.00886,0.00085,0.846,10.479,,,,,,,,,
2003,25-Jul-03,Toolik,Toolik Lake,Control,19,near plot 8,Hilltop tussock (dry),20cm x 20cm,LED PAL,E,ALL,0.00409,0.00058,0.582,7.021,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,19,near plot 8,Hilltop tussock (dry),20cm x 20cm,VAC VIT,E,ALL,0.00962,0.00157,1.571,6.126,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,20,near plot 8,Hilltop tussock (dry),20cm x 20cm,BET NAN,D,ALL,0.00040,0.00002,0.022,18.182,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,20,near plot 8,Hilltop tussock (dry),20cm x 20cm,GRAM,GRM,ALL,0.00969,0.00095,0.953,10.168,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,20,near plot 8,Hilltop tussock (dry),20cm x 20cm,LED PAL,E,ALL,0.00627,0.00075,0.751,8.354,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,20,near plot 8,Hilltop tussock (dry),20cm x 20cm,SAL SPP,D,ALL,0.00666,0.00057,0.572,11.649,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,20,near plot 8,Hilltop tussock (dry),20cm x 20cm,VAC ULI,D,ALL,0.00120,0.00008,0.076,15.737,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,20,near plot 8,Hilltop tussock (dry),20cm x 20cm,VAC VIT,E,ALL,0.00437,0.00063,0.634,6.896,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,21,near plot 3,Tussock tundra (wet),20cm x 20cm,BET NAN,D,ALL,0.01056,0.00065,0.646,16.341,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,21,near plot 3,Tussock tundra (wet),20cm x 20cm,FORB,F,ALL,0.00008,0.00002,0.017,4.412,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,21,near plot 3,Tussock tundra (wet),20cm x 20cm,GRAM,GRM,ALL,0.00830,0.00081,0.809,10.263,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,21,near plot 3,Tussock tundra (wet),20cm x 20cm,LED PAL,E,ALL,0.00272,0.00033,0.329,8.277,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,21,near plot 3,Tussock tundra (wet),20cm x 20cm,PET FRI,F,ALL,0.00224,0.00018,0.184,12.185,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,21,near plot 3,Tussock tundra (wet),20cm x 20cm,POL SPP,F,ALL,0.00059,0.00006,0.059,10.051,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,21,near plot 3,Tussock tundra (wet),20cm x 20cm,SAL SPP,D,ALL,0.00605,0.00050,0.497,12.167,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,21,near plot 3,Tussock tundra (wet),20cm x 20cm,VAC VIT,E,ALL,0.00179,0.00023,0.226,7.916,,,,,,,,,
2003,26-Jul-03,Toolik,Toolik Lake,Control,22,near plot 3,Tussock tundra (wet),20cm x 20cm,BET NAN,D,ALL,0.01434,0.00092,0.923,15.540,,,,,,,,,
